strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure,train,strehl_RF_pred,strehl_RF_err,strehl_RF_percent_err,fwhm_RF_pred,fwhm_RF_err,fwhm_RF_percent_err
0.299,58.12,1.59731,198.516,0.23,0.26,1.0,127.0,3.42,9.0,618.7,True,,,,58.98729999999994,-0.8672999999999433,-0.014922573984857938
0.314,58.54,1.59949,198.736,0.16,0.26,1.0,124.0,3.45,9.0,618.7,True,,,,59.26159999999998,-0.7215999999999809,-0.012326614280833292
0.256,61.52,1.60237,199.02085,0.12,0.25,1.0,120.0,3.48,8.0,618.8,True,,,,62.23710000000012,-0.7171000000001158,-0.011656371911575354
0.261,62.59,1.6046,199.23711,0.12,0.22,1.0,120.0,3.48,8.0,618.8,True,,,,63.067700000000094,-0.47770000000009105,-0.007632209618151318
0.27699999999999997,59.57,1.60689,199.45449,0.06,0.22,2.0,120.0,3.49,8.0,618.8,False,,,,65.6497000000001,-6.079700000000095,-0.10205976162498061
0.218,69.09,1.6092,199.67161,0.06,0.24,3.0,122.0,3.49,8.0,618.8,True,,,,67.30670000000008,1.783299999999926,0.025811260674481487
0.205,70.37,1.61156,199.88869,0.09,0.24,3.0,122.0,3.49,8.0,618.8,False,,,,66.50420000000007,3.865799999999936,0.05493534176495575
0.237,65.21,1.61394,200.10416,0.09,0.25,3.0,123.0,3.46,8.0,618.8,True,,,,65.59330000000004,-0.38330000000004816,-0.00587793283238841
0.23800000000000002,66.53,1.61727,200.40025,0.12,0.25,3.0,125.0,3.44,8.0,618.8,True,,,,66.15699999999998,0.37300000000001887,0.0056064933112884244
0.21600000000000005,68.25,1.61988,200.62654,0.13,0.25,3.0,124.0,3.43,8.0,618.8,False,,,,65.97790000000008,2.2720999999999236,0.03329084249084137
0.231,65.6,1.62237,200.84,0.13,0.27,2.0,123.0,3.43,8.0,618.8,True,,,,66.43440000000008,-0.8344000000000875,-0.012719512195123286
0.205,71.79,1.62491,201.05353,0.19,0.27,2.0,123.0,3.43,8.0,618.8,False,,,,66.19300000000005,5.596999999999952,0.07796350466638739
0.21,70.43,1.62748,201.26616,0.19,0.28,2.0,122.0,3.44,8.0,618.8,True,,,,68.28090000000006,2.1490999999999474,0.03051398551753439
0.253,66.16,1.63006,201.4769,0.22,0.28,2.0,122.0,3.46,8.0,618.8,True,,,,67.09159999999999,-0.9315999999999889,-0.01408101571946779
0.21600000000000005,70.27,1.6392099999999998,202.19588,0.22,0.26,2.0,122.0,3.55,8.0,618.8,True,,,,68.4867000000001,1.7832999999998975,0.02537782837626153
0.22899999999999998,66.61,1.6419400000000002,202.40312,0.22,0.24,2.0,122.0,3.59,8.0,618.8,True,,,,66.9113,-0.3012999999999977,-0.004523344843116614
0.258,64.52,1.64498,202.62983,0.22,0.24,2.0,121.0,3.63,8.0,618.8,True,,,,65.41220000000013,-0.8922000000001304,-0.013828270303783795
0.22,68.22,1.65738,203.51622,0.12,0.27,3.0,127.0,3.7,8.0,618.8,True,,,,68.04590000000002,0.1740999999999815,0.00255203752565203
0.21100000000000002,69.8,1.6606,203.737,0.12,0.27,3.0,125.0,3.71,8.0,618.8,False,,,,67.83470000000003,1.9652999999999707,0.028156160458452303
0.253,61.78,1.6639099999999998,203.96026,0.16,0.27,3.0,125.0,3.73,8.0,618.8,True,,,,64.76799999999999,-2.9879999999999853,-0.04836516672062132
0.317,60.77,1.7596,150.84775,0.34,0.42,12.0,63.0,3.9,14.0,619.7,True,,,,62.3061000000001,-1.536100000000097,-0.02527727497120449
0.34299999999999997,59.25,1.75542,151.03529,0.34,0.38,12.0,66.0,3.88,14.0,619.7,True,,,,61.81500000000001,-2.565000000000012,-0.04329113924050653
