file,strehl,rms_err,fwhm,mjd,epoch,airmass,itime,coadds,fwiname,az,dmgain,dtgain,xref,yref,xstrehl,ystrehl,wsfrrt,aolbfwhm,lsamppwr,lgrmswf,aoaoamed,tubetemp,mass_mjd,dimm_mjd,masspro_mjd,cfht_mjd,mass,dimm,masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,wind_speed,wind_direction,temperature,relative_humidity,pressure
c3072.fits,0.28600000000000003,378.3,65.77,57989.28564,17auglgs3,1.56907,2.8,10,Kp,195.18646,0.4,0.1,401.665,662.155,501.223,372.855,1000,0.9575469999999999,22.464899,294.9,2353,2.5853,57989.29450231481,57989.28615740741,57989.28579861111,57989.28541666666,0.07,0.65,2.88e-24,1.8399999999999998e-23,1.53e-22,1.68e-15,5.96e-16,7.56e-15,0.08,23.0,30.0,2.64,20.0,620.0
c3073.fits,0.359,342.3,56.99,57989.28627999999,17auglgs3,1.57101,2.8,10,Kp,195.43892,0.4,0.1,401.093,662.102,500.69300000000004,372.80400000000003,1000,0.9880459999999999,22.45574,290.7,2464,2.5961,57989.29450231481,57989.28615740741,57989.28579861111,57989.28611111111,0.07,0.65,2.88e-24,1.8399999999999998e-23,1.53e-22,1.68e-15,5.96e-16,7.56e-15,0.08,23.0,36.0,2.64,21.0,620.1
c3080.fits,0.275,384.3,65.93,57989.2912,17auglgs3,1.5868799999999998,2.8,10,Kp,197.35048,0.4,0.1,437.033,668.925,536.753,379.406,1000,0.9922110000000001,22.501539,283.7,2585,2.5435,57989.29450231481,57989.28927083333,57989.28892361112,57989.29097222224,0.07,0.66,1.39e-14,5.5600000000000004e-15,4.1600000000000004e-19,1.04e-14,1.99e-15,9.66e-15,0.19,22.0,37.0,2.66,21.0,620.1
c3081.fits,0.217,417.9,79.05,57989.29186000001,17auglgs3,1.58907,2.8,10,Kp,197.59771,0.4,0.1,436.13300000000004,668.703,535.741,379.319,1000,0.995301,22.515279999999997,223.6,2460,2.5481,57989.29450231481,57989.28927083333,57989.28892361112,57989.29166666666,0.07,0.66,1.39e-14,5.5600000000000004e-15,4.1600000000000004e-19,1.04e-14,1.99e-15,9.66e-15,0.19,21.0,28.0,2.66,20.0,620.1
c3082.fits,0.304,369.1,63.68,57989.29249,17auglgs3,1.59131,2.8,10,Kp,197.84204,0.4,0.1,437.029,667.584,536.771,378.144,1000,1.039876,22.556499,218.2,2583,2.5476,57989.29450231481,57989.29519675926,57989.294849537044,57989.29236111111,0.07,0.7,4.14e-23,3.79e-15,6.5e-16,4.94e-15,1.43e-14,5.73e-15,0.15,23.0,24.0,2.66,21.0,620.0
c3083.fits,0.32299999999999995,359.2,59.86,57989.29314,17auglgs3,1.59371,2.8,10,Kp,198.08796999999998,0.4,0.1,437.944,667.6,537.67,378.13599999999997,1000,0.958255,22.524439,201.4,2522,2.5263,57989.29450231481,57989.29519675926,57989.294849537044,57989.293055555565,0.07,0.7,4.14e-23,3.79e-15,6.5e-16,4.94e-15,1.43e-14,5.73e-15,0.15,24.0,28.0,2.66,21.0,620.1
c3084.fits,0.215,418.9,81.24,57989.29377999999,17auglgs3,1.59601,2.8,10,Kp,198.3357,0.4,0.1,436.44300000000004,668.3969999999999,536.179,378.94300000000004,1000,0.96455,22.561079,215.8,2486,2.5277,57989.29450231481,57989.29519675926,57989.294849537044,57989.29375,0.07,0.7,4.14e-23,3.79e-15,6.5e-16,4.94e-15,1.43e-14,5.73e-15,0.15,25.0,34.0,2.66,21.0,620.1
c3085.fits,0.28800000000000003,377.3,66.08,57989.29443,17auglgs3,1.59847,2.8,10,Kp,198.57828,0.4,0.1,437.125,668.007,536.87,378.71,1000,0.995115,22.542759,212.5,2436,2.523,57989.29450231481,57989.29519675926,57989.294849537044,57989.294444444444,0.07,0.7,4.14e-23,3.79e-15,6.5e-16,4.94e-15,1.43e-14,5.73e-15,0.15,25.0,26.0,2.65,21.0,620.1
c3092.fits,0.279,381.8,67.06,57989.29939,17auglgs3,1.6184,2.8,10,Kp,200.44409,0.4,0.1,412.102,705.482,511.792,416.004,1000,1.028874,22.561079,373.9,2634,2.4848,57989.2996875,57989.29935185185,57989.29900462962,57989.299305555556,0.19,0.54,3.87e-23,3.2200000000000003e-15,1.16e-14,5.36e-15,1.75e-14,7.22e-15,0.2,28.0,24.0,2.61,21.0,620.1
c3093.fits,0.326,357.8,61.48,57989.30003,17auglgs3,1.62107,2.8,10,Kp,200.68077,0.4,0.1,413.05800000000005,705.18,512.786,415.85400000000004,1000,1.026125,22.574820000000003,246.1,2689,2.4865,57989.2996875,57989.300393518526,57989.300046296295,57989.3,0.19,0.64,1.87e-23,8.099999999999999e-16,5.3e-15,2.06e-14,1.09e-14,9.11e-15,0.2,26.0,33.0,2.61,21.0,620.1
c3094.fits,0.321,360.3,61.94,57989.30069,17auglgs3,1.62399,2.8,10,Kp,200.92105,0.4,0.1,413.49,704.3889999999999,513.131,414.972,1000,0.9831200000000001,22.583981,209.9,2580,2.4743,57989.30072916666,57989.300393518526,57989.30107638889,57989.30069444444,0.2,0.64,1.16e-19,1.16e-14,8.09e-15,2.06e-14,2.73e-15,9.29e-15,0.22,25.0,37.0,2.63,21.0,620.1
c3095.fits,0.301,370.3,64.47,57989.30132000001,17auglgs3,1.62675,2.8,10,Kp,201.1562,0.4,0.1,413.089,704.702,512.802,415.19699999999995,1000,0.995917,22.56566,238.0,2612,2.4803,57989.30177083334,57989.30143518517,57989.30107638889,57989.30138888889,0.22,0.46,1.16e-19,1.16e-14,8.09e-15,2.06e-14,2.73e-15,9.29e-15,0.22,27.0,29.0,2.64,21.0,620.1
c3096.fits,0.248,399.3,72.43,57989.30196,17auglgs3,1.62964,2.8,10,Kp,201.39298,0.4,0.1,411.954,704.75,511.635,415.256,1000,0.9939709999999999,22.551920000000003,210.6,2712,2.4751,57989.30177083334,57989.30247685184,57989.30212962963,57989.30208333334,0.22,0.68,7.21e-24,1.1e-13,5.85e-14,2.06e-15,1.25e-14,1.01e-14,0.47,26.0,29.0,2.65,21.0,620.1
c3097.fits,0.275,384.4,68.59,57989.30259,17auglgs3,1.63248,2.8,10,Kp,201.62006,0.4,0.1,411.589,704.7339999999999,511.16900000000004,415.25800000000004,1000,1.014471,22.519859,340.2,2777,2.4793,57989.3028125,57989.30247685184,57989.30212962963,57989.302777777775,0.46,0.68,7.21e-24,1.1e-13,5.85e-14,2.06e-15,1.25e-14,1.01e-14,0.47,26.0,37.0,2.64,21.0,620.1
c3104.fits,0.142,472.6,104.87,57989.30756,17auglgs3,1.6566900000000002,2.8,10,Kp,203.41937,0.4,0.1,443.796,666.819,543.305,377.43800000000005,1000,1.049045,22.487801,310.6,2856,2.4438,57989.30800925926,57989.30766203704,57989.307314814825,57989.30763888889,0.24,0.79,1.0699999999999999e-18,2.79e-14,7.9e-15,1.45e-14,6.51e-15,9.94e-15,0.25,21.0,33.0,2.51,21.0,620.2
c3105.fits,0.195,432.2,84.46,57989.3082,17auglgs3,1.6600599999999999,2.8,10,Kp,203.64688999999998,0.4,0.1,443.7,665.0089999999999,543.314,375.527,1000,1.23403,22.49696,302.6,2800,2.4389,57989.30800925926,57989.30870370369,57989.30835648147,57989.30833333332,0.24,0.67,5.3000000000000005e-17,2.07e-14,1.35e-14,7.009999999999999e-15,8.54e-15,5.65e-15,0.22,23.0,39.0,2.49,22.0,620.2
c3106.fits,0.18600000000000005,438.7,85.93,57989.30884,17auglgs3,1.6633,2.8,10,Kp,203.87371000000002,0.4,0.1,444.756,664.1410000000001,544.347,374.694,1000,1.054286,22.515279999999997,271.8,2753,2.4337,57989.309039351836,57989.30870370369,57989.30835648147,57989.309027777774,0.22,0.67,5.3000000000000005e-17,2.07e-14,1.35e-14,7.009999999999999e-15,8.54e-15,5.65e-15,0.22,22.0,31.0,2.48,22.0,620.2
c4006.fits,0.39,328.0,53.4,57991.23207000001,17auglgs3,1.52051,2.8,10,Kp,175.37175,0.4,0.1,423.852,693.9019999999999,523.1990000000001,404.44800000000004,1000,0.933801,22.235899,172.5,1482,3.5017,57991.2596875,57991.232685185176,57991.250717592586,57991.231944444444,0.17,0.56,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,8.0,43.0,2.24,7.0,617.8
c4007.fits,0.319,361.4,62.33,57991.23272000001,17auglgs3,1.51995,2.8,10,Kp,175.64282,0.4,0.1,423.95300000000003,693.877,523.438,404.44300000000004,1000,0.9128440000000001,22.17178,173.2,1476,3.4889,57991.2596875,57991.232685185176,57991.250717592586,57991.232638888876,0.17,0.56,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,10.0,42.0,2.21,7.0,617.8
c4008.fits,0.392,327.4,53.49,57991.23335,17auglgs3,1.51949,2.8,10,Kp,175.90645,0.4,0.1,423.95099999999996,694.18,523.345,404.86,1000,0.8955879999999999,22.313759,181.4,1482,3.4882,57991.2596875,57991.233703703714,57991.250717592586,57991.23333333332,0.17,0.39,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,9.0,44.0,2.21,7.0,617.8
c4009.fits,0.387,329.6,53.28,57991.23398,17auglgs3,1.51909,2.8,10,Kp,176.16768000000002,0.4,0.1,424.05800000000005,693.936,523.604,404.624,1000,0.9222610000000001,22.391621,171.2,1500,3.4626,57991.2596875,57991.233703703714,57991.250717592586,57991.23402777778,0.17,0.39,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,9.0,41.0,2.24,7.0,617.8
c4010.fits,0.381,332.2,53.04,57991.23462,17auglgs3,1.51865,2.8,10,Kp,176.43412,0.4,0.1,424.265,693.655,523.753,404.17699999999996,1000,0.898332,22.3046,159.4,1483,3.4578,57991.2596875,57991.23474537037,57991.250717592586,57991.23472222222,0.17,0.35,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,9.0,46.0,2.28,7.0,617.8
c4011.fits,0.3670000000000001,338.6,54.05,57991.23526,17auglgs3,1.5182200000000001,2.8,10,Kp,176.70073,0.4,0.1,424.184,694.046,523.719,404.741,1000,0.898332,22.327499,159.4,1494,3.4459,57991.2596875,57991.235763888886,57991.250717592586,57991.23541666668,0.17,0.45,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,7.0,44.0,2.35,7.0,617.8
c4018.fits,0.321,360.7,61.54,57991.24017000001,17auglgs3,1.5162799999999999,2.8,10,Kp,178.75557,0.4,0.1,453.94599999999997,721.6510000000001,553.451,431.977,1000,0.904392,22.15346,510.9,1491,3.3775,57991.2596875,57991.23989583334,57991.250717592586,57991.240277777775,0.17,0.48,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,10.0,40.0,2.5,7.0,617.9
c4019.fits,0.344,349.1,58.12,57991.24079,17auglgs3,1.51615,2.8,10,Kp,179.01917,0.4,0.1,454.341,721.9789999999999,553.812,432.631,1000,0.9952690000000001,22.162620999999998,229.7,1502,3.3786,57991.2596875,57991.24092592593,57991.250717592586,57991.24097222223,0.17,0.38,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,11.0,41.0,2.47,7.0,617.9
c4020.fits,0.337,352.7,59.67,57991.24143,17auglgs3,1.51607,2.8,10,Kp,179.28477,0.4,0.1,454.05300000000005,721.4989999999999,553.492,431.991,1000,0.968527,22.11224,166.1,1535,3.3717,57991.2596875,57991.24092592593,57991.250717592586,57991.24166666668,0.17,0.38,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,11.0,46.0,2.46,7.0,617.9
c4021.fits,0.33,355.9,59.57,57991.24208,17auglgs3,1.516,2.8,10,Kp,179.5547,0.4,0.1,454.152,721.2360000000001,553.655,431.87699999999995,1000,0.9367139999999999,22.09392,162.8,1531,3.3686,57991.2596875,57991.241967592585,57991.250717592586,57991.24236111112,0.17,0.38,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,10.0,44.0,2.47,7.0,617.9
c4022.fits,0.331,355.7,59.05,57991.24272,17auglgs3,1.51596,2.8,10,Kp,179.8247,0.4,0.1,454.083,721.4739999999999,553.638,432.00699999999995,1000,0.936351,22.103079,192.1,1517,3.3293,57991.2596875,57991.242997685185,57991.250717592586,57991.243055555555,0.17,0.42,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,11.0,40.0,2.48,7.0,617.9
c4023.fits,0.326,357.7,59.69,57991.24336,17auglgs3,1.51596,2.8,10,Kp,180.09216999999998,0.4,0.1,453.695,721.4630000000001,553.097,431.95099999999996,1000,0.92199,22.12598,189.9,1481,3.3359,57991.2596875,57991.242997685185,57991.250717592586,57991.243055555555,0.17,0.42,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,11.0,40.0,2.48,7.0,617.9
c4030.fits,0.314,364.0,58.29,57991.24823,17auglgs3,1.51696,2.8,10,Kp,182.13438,0.4,0.1,392.07300000000004,691.758,491.574,402.226,1000,0.928472,22.12598,166.7,1503,3.2723,57991.2596875,57991.24815972223,57991.250717592586,57991.24791666668,0.17,0.33,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,12.0,38.0,2.76,7.0,617.9
c4031.fits,0.35700000000000004,343.0,55.1,57991.24887,17auglgs3,1.51715,2.8,10,Kp,182.40145,0.4,0.1,391.13699999999994,691.137,490.67699999999996,401.79,1000,0.920383,22.158039000000002,238.0,1492,3.2633,57991.2596875,57991.249189814815,57991.250717592586,57991.24861111112,0.17,0.41,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,14.0,34.0,2.8,6.0,617.9
c4032.fits,0.35,346.3,56.97,57991.2495,17auglgs3,1.51746,2.8,10,Kp,182.66841000000002,0.4,0.1,390.909,691.413,490.32300000000004,402.00300000000004,1000,0.9024280000000001,22.254219,235.0,1454,3.259,57991.2596875,57991.249189814815,57991.250717592586,57991.249305555546,0.17,0.41,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,14.0,42.0,2.82,6.0,617.9
c4033.fits,0.328,356.9,59.35,57991.25015,17auglgs3,1.5178,2.8,10,Kp,182.9404,0.4,0.1,390.74699999999996,691.0060000000001,490.153,401.681,1000,0.9135340000000001,22.194679,216.4,1450,3.2567,57991.2596875,57991.25105324074,57991.250717592586,57991.25,0.17,0.47,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,12.0,35.0,2.83,6.0,617.9
c4034.fits,0.34700000000000003,347.8,58.44,57991.25081000001,17auglgs3,1.51819,2.8,10,Kp,183.21229,0.4,0.1,390.76199999999994,691.3960000000001,490.199,402.01,1000,0.9153879999999999,22.1672,218.6,1443,3.2511,57991.2596875,57991.25105324074,57991.250717592586,57991.25069444445,0.17,0.47,3.11e-22,1.6199999999999999e-19,1.01e-21,8.670000000000002e-15,7.52e-16,1.32e-14,0.13,11.0,41.0,2.85,7.0,617.9
c4035.fits,0.345,348.8,57.96,57991.25143,17auglgs3,1.5185799999999998,2.8,10,Kp,183.47502,0.4,0.1,390.527,690.9010000000001,490.009,401.48400000000004,1000,0.896001,22.180941,226.6,1439,3.2382,57991.2596875,57991.25105324074,57991.251747685186,57991.251388888886,0.17,0.47,1.2500000000000001e-21,1.17e-22,1.2e-20,5.15e-16,1.33e-14,1.03e-14,0.14,11.0,37.0,2.84,7.0,617.9
c4042.fits,0.27,386.6,68.03,57991.25742,17auglgs3,1.5237100000000001,2.8,10,Kp,185.96672,0.4,0.1,452.055,694.7589999999999,551.76,405.36,1000,0.928499,22.162620999999998,193.4,1457,3.1528,57991.2596875,57991.257280092585,57991.25693287037,57991.257638888885,0.17,0.36,7.98e-23,1.2100000000000002e-22,9.68e-20,1e-16,1.38e-14,1.11e-14,0.14,12.0,39.0,2.94,6.0,617.9
c4043.fits,0.322,359.8,60.09,57991.25804,17auglgs3,1.52434,2.8,10,Kp,186.2264,0.4,0.1,452.61300000000006,695.0039999999999,552.214,405.724,1000,0.978058,22.1901,187.4,1392,3.1467,57991.2596875,57991.258310185185,57991.25900462963,57991.25833333332,0.17,0.3,6.81e-23,1.93e-16,7.859999999999998e-15,4.12e-15,5.59e-15,9.509999999999999e-15,0.15,12.0,42.0,2.95,6.0,617.9
c4044.fits,0.371,336.8,55.99,57991.25867999999,17auglgs3,1.5251,2.8,10,Kp,186.49081999999999,0.4,0.1,452.969,694.405,552.5790000000001,404.999,1000,0.945017,22.240479999999998,202.2,1362,3.1445,57991.2596875,57991.258310185185,57991.25900462963,57991.25833333332,0.17,0.3,6.81e-23,1.93e-16,7.859999999999998e-15,4.12e-15,5.59e-15,9.509999999999999e-15,0.15,12.0,42.0,2.95,6.0,617.9
c4045.fits,0.287,378.0,66.43,57991.25932000001,17auglgs3,1.52588,2.8,10,Kp,186.75753,0.4,0.1,452.332,694.3889999999999,552.019,404.861,1000,0.9791129999999999,22.254219,162.4,1331,3.1357,57991.2596875,57991.259351851855,57991.25900462963,57991.25902777777,0.17,0.35,6.81e-23,1.93e-16,7.859999999999998e-15,4.12e-15,5.59e-15,9.509999999999999e-15,0.15,12.0,38.0,2.94,6.0,617.9
c4046.fits,0.319,361.6,62.56,57991.25996,17auglgs3,1.52672,2.8,10,Kp,187.01892,0.4,0.1,452.519,694.2660000000001,552.118,404.918,1000,0.9784360000000001,22.245060000000002,184.2,1333,3.1408,57991.2596875,57991.260381944434,57991.25900462963,57991.25972222224,0.17,0.41,6.81e-23,1.93e-16,7.859999999999998e-15,4.12e-15,5.59e-15,9.509999999999999e-15,0.15,11.0,44.0,2.94,6.0,617.9
c4047.fits,0.343,349.6,59.44,57991.26059,17auglgs3,1.5275299999999998,2.8,10,Kp,187.28,0.4,0.1,452.50699999999995,694.828,552.146,405.327,1000,0.931584,22.222160000000002,160.5,1325,3.13,57991.2596875,57991.260381944434,57991.26107638889,57991.26041666666,0.17,0.41,1.09e-14,1.2e-15,7.56e-18,7.74e-15,7.729999999999999e-15,1.19e-14,0.18,11.0,38.0,2.94,7.0,617.9
c4054.fits,0.28,381.7,64.72,57991.26555,17auglgs3,1.5350700000000002,2.8,10,Kp,189.31628999999998,0.4,0.1,415.01300000000003,720.8910000000001,514.74,431.24199999999996,1000,0.982432,22.31834,161.0,1343,3.0495,57991.26798611111,57991.26556712963,57991.265219907415,57991.26527777778,0.17,0.29,6.63e-15,2.15e-15,1.41e-16,1.3e-14,1.94e-15,1.38e-14,0.18,14.0,44.0,2.78,6.0,617.9
c4055.fits,0.28,381.7,64.53,57991.26619,17auglgs3,1.53621,2.8,10,Kp,189.57948000000002,0.4,0.1,413.334,720.784,512.942,431.292,1000,0.9858129999999999,22.309179,297.3,1299,3.0435,57991.26798611111,57991.266597222224,57991.265219907415,57991.26597222222,0.17,0.39,6.63e-15,2.15e-15,1.41e-16,1.3e-14,1.94e-15,1.38e-14,0.18,12.0,49.0,2.8,6.0,618.0
c4056.fits,0.294,374.0,64.85,57991.26682,17auglgs3,1.53728,2.8,10,Kp,189.8399,0.4,0.1,415.389,720.191,515.023,430.833,1000,1.0091370000000002,22.267960000000002,181.9,1306,3.0339,57991.26798611111,57991.266597222224,57991.26730324074,57991.26666666668,0.17,0.39,1.7300000000000001e-15,9.01e-16,1.83e-15,2.12e-14,6.940000000000001e-15,1.24e-14,0.2,9.0,61.0,2.85,6.0,618.0
c4057.fits,0.28800000000000003,377.0,65.18,57991.267470000006,17auglgs3,1.53854,2.8,10,Kp,190.10474,0.4,0.1,415.773,720.1439999999999,515.2819999999999,430.836,1000,0.950284,22.24964,175.6,1289,3.0324,57991.26798611111,57991.26763888889,57991.26730324074,57991.267361111124,0.17,0.57,1.7300000000000001e-15,9.01e-16,1.83e-15,2.12e-14,6.940000000000001e-15,1.24e-14,0.2,8.0,48.0,2.91,6.0,618.0
c4058.fits,0.27,386.7,66.84,57991.26812000001,17auglgs3,1.53969,2.8,10,Kp,190.36921,0.4,0.1,415.94800000000004,720.316,515.45,431.024,1000,0.9428620000000001,22.222160000000002,183.1,1310,3.0281,57991.26798611111,57991.26763888889,57991.26833333332,57991.268055555556,0.17,0.57,4.22e-23,5.44e-23,3.05e-19,2.35e-14,2.82e-15,1.77e-14,0.19,9.0,52.0,2.94,6.0,618.0
c4059.fits,0.264,390.4,69.97,57991.26877,17auglgs3,1.54094,2.8,10,Kp,190.62829,0.4,0.1,415.265,720.753,514.951,431.37199999999996,1000,0.960405,22.217579,190.9,1308,3.003,57991.26798611111,57991.26866898147,57991.26833333332,57991.26875,0.17,0.45,4.22e-23,5.44e-23,3.05e-19,2.35e-14,2.82e-15,1.77e-14,0.19,9.0,50.0,2.94,7.0,618.0
c4070.fits,0.279,381.9,66.8,57991.27744,17auglgs3,1.56123,2.8,10,Kp,194.10939,0.4,0.1,424.995,693.44,524.692,403.94,1000,0.9868879999999999,22.222160000000002,158.9,1324,2.9101,57991.27731481481,57991.276967592596,57991.27766203704,57991.277777777774,0.26,0.52,2.95e-15,1.57e-14,1.75e-16,9.000000000000001e-15,4.65e-15,1.03e-14,0.19,15.0,46.0,2.37,7.0,617.9
c4071.fits,0.298,372.2,65.61,57991.27808,17auglgs3,1.56302,2.8,10,Kp,194.36174,0.4,0.1,423.56800000000004,693.997,523.168,404.585,1000,1.008928,22.176358999999998,202.4,1249,2.9025,57991.27731481481,57991.27799768517,57991.27766203704,57991.277777777774,0.26,0.56,2.95e-15,1.57e-14,1.75e-16,9.000000000000001e-15,4.65e-15,1.03e-14,0.19,15.0,46.0,2.37,7.0,617.9
c4072.fits,0.208,423.9,81.15,57991.27872,17auglgs3,1.56477,2.8,10,Kp,194.6135,0.4,0.1,422.464,693.694,522.019,404.14300000000003,1000,0.983877,22.180941,188.6,1241,2.8955,57991.27731481481,57991.27903935184,57991.27869212963,57991.27847222223,0.26,0.47,4.4499999999999995e-23,1.08e-21,1.1e-15,1.22e-14,4.82e-15,9.08e-15,0.15,14.0,43.0,2.44,7.0,617.9
c4073.fits,0.3,370.8,65.11,57991.27936,17auglgs3,1.56663,2.8,10,Kp,194.86478,0.4,0.1,422.81,693.672,522.314,404.11199999999997,1000,1.0202120000000001,22.162620999999998,170.7,1249,2.8893,57991.28041666668,57991.27903935184,57991.27972222223,57991.27916666668,0.13,0.47,3.2e-22,8.92e-15,2.87e-14,1.92e-14,7.89e-16,1.14e-14,0.25,14.0,56.0,2.51,7.0,617.9
c4074.fits,0.316,362.8,63.15,57991.28001,17auglgs3,1.56851,2.8,10,Kp,195.1179,0.4,0.1,424.82,692.7239999999999,524.385,403.16900000000004,1000,0.994502,22.176358999999998,158.5,1243,2.8714,57991.28041666668,57991.280069444445,57991.27972222223,57991.27986111112,0.13,0.51,3.2e-22,8.92e-15,2.87e-14,1.92e-14,7.89e-16,1.14e-14,0.25,14.0,49.0,2.56,7.0,617.9
c4075.fits,0.322,360.1,62.61,57991.28065,17auglgs3,1.57041,2.8,10,Kp,195.37046999999998,0.4,0.1,425.983,693.0239999999999,525.591,403.69,1000,1.009009,22.17178,148.3,1255,2.8728,57991.28041666668,57991.28109953704,57991.28076388888,57991.280555555546,0.13,0.54,3.76e-14,3.29e-15,2.87e-14,1.92e-14,7.89e-16,1.14e-14,0.25,14.0,45.0,2.6,7.0,617.9
c4082.fits,0.26,392.4,71.11,57991.28555,17auglgs3,1.58608,2.8,10,Kp,197.27653,0.4,0.1,454.534,721.337,554.274,431.861,1000,0.9935860000000001,22.3046,143.7,1232,2.8336,57991.28145833333,57991.28423611111,57991.28388888889,57991.28541666666,0.14,0.6,3.52e-23,7.85e-15,4.750000000000002e-22,7.33e-17,2.38e-14,1.04e-14,0.19,13.0,50.0,2.5,8.0,618.0
c4083.fits,0.294,374.2,64.93,57991.2862,17auglgs3,1.58839,2.8,10,Kp,197.52166,0.4,0.1,454.55800000000005,720.1489999999999,554.2,430.76300000000003,1000,1.008153,22.34124,191.0,1197,2.8102,57991.29053240741,57991.28423611111,57991.28388888889,57991.28611111111,0.16,0.6,3.52e-23,7.85e-15,4.750000000000002e-22,7.33e-17,2.38e-14,1.04e-14,0.19,14.0,54.0,2.44,9.0,618.0
c4084.fits,0.212,421.1,77.3,57991.28684,17auglgs3,1.59056,2.8,10,Kp,197.76601000000002,0.4,0.1,452.81699999999995,721.048,552.447,431.68300000000005,1000,0.953832,22.313759,147.9,1192,2.8076,57991.29053240741,57991.28423611111,57991.28388888889,57991.286805555574,0.16,0.6,3.52e-23,7.85e-15,4.750000000000002e-22,7.33e-17,2.38e-14,1.04e-14,0.19,14.0,54.0,2.37,9.0,618.0
c4085.fits,0.233,408.1,72.82,57991.28749,17auglgs3,1.5929799999999998,2.8,10,Kp,198.01923,0.4,0.1,453.541,721.095,553.17,431.723,1000,0.937451,22.30002,135.3,1120,2.7960000000000003,57991.29053240741,57991.290196759255,57991.28984953704,57991.2875,0.16,0.7,7.37e-22,9.69e-23,1.05e-16,1.54e-14,9.58e-15,1.12e-14,0.17,14.0,50.0,2.3,9.0,618.0
c4086.fits,0.253,396.6,71.89,57991.28812999999,17auglgs3,1.59531,2.8,10,Kp,198.26015,0.4,0.1,454.62300000000005,720.0160000000001,554.29,430.56,1000,0.9760780000000001,22.286279999999998,144.0,1196,2.78,57991.29053240741,57991.290196759255,57991.28984953704,57991.288194444445,0.16,0.7,7.37e-22,9.69e-23,1.05e-16,1.54e-14,9.58e-15,1.12e-14,0.17,13.0,56.0,2.23,9.0,618.0
c4087.fits,0.284,379.5,66.15,57991.28875,17auglgs3,1.5976,2.8,10,Kp,198.49808000000002,0.4,0.1,454.414,721.1419999999999,554.048,431.837,1000,0.985049,22.245060000000002,150.2,1193,2.7648,57991.29053240741,57991.290196759255,57991.28984953704,57991.288888888885,0.16,0.7,7.37e-22,9.69e-23,1.05e-16,1.54e-14,9.58e-15,1.12e-14,0.17,11.0,54.0,2.16,10.0,618.0
c4094.fits,0.233,408.2,74.75,57991.29362999999,17auglgs3,1.61697,2.8,10,Kp,200.33168999999998,0.4,0.1,391.116,689.668,490.783,400.30300000000005,1000,0.973168,22.20384,141.4,1093,2.7285,57991.2940162037,57991.293668981474,57991.29332175926,57991.29375,0.17,0.62,2.0300000000000002e-21,3.44e-15,6.900000000000002e-16,4.2e-15,1.9e-14,7.75e-15,0.17,13.0,58.0,1.61,11.0,618.0
c4095.fits,0.206,424.9,80.14,57991.29427000001,17auglgs3,1.61972,2.8,10,Kp,200.56677,0.4,0.1,391.064,689.763,490.71,400.25800000000004,1000,0.9856299999999999,22.20384,176.2,1091,2.7133,57991.2940162037,57991.29471064815,57991.29436342593,57991.294444444444,0.17,0.59,3.14e-22,1.13e-21,5.92e-17,1.97e-15,3.24e-14,9.5e-15,0.2,14.0,53.0,1.56,12.0,618.0
c4096.fits,0.213,420.6,81.03,57991.2949,17auglgs3,1.62252,2.8,10,Kp,200.80292,0.4,0.1,389.10900000000004,690.602,488.695,401.12,1000,1.005478,22.235899,184.5,1104,2.7184,57991.29505787037,57991.29471064815,57991.29540509259,57991.295138888876,0.19,0.59,2.1899999999999998e-21,1.74e-22,1.31e-16,1.64e-14,9.509999999999999e-15,1.23e-14,0.18,13.0,59.0,1.51,12.0,617.9
