strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure
0.267,63.72,1.51647,181.63626000000002,0.16,0.64,15.0,64.0,0.26,14.0,615.1
0.248,67.42,1.5166600000000001,181.88351,0.16,0.8,14.0,62.0,0.27,14.0,615.2
0.235,68.19,1.51689,182.15405,0.16,0.61,14.0,64.0,0.28,14.0,615.2
0.237,69.35,1.5171299999999999,182.40107,0.09,0.61,14.0,60.0,0.26,14.0,615.2
0.259,65.39,1.5174,182.64841,0.09,0.63,14.0,61.0,0.27,14.0,615.2
0.233,69.02,1.51769,182.89508999999998,0.09,0.63,13.0,65.0,0.31,14.0,615.2
0.232,70.06,1.51803,183.15769,0.09,0.77,13.0,65.0,0.31,14.0,615.2
0.229,69.43,1.5183799999999998,183.40453,0.3,0.77,14.0,65.0,0.33,14.0,615.2
0.193,83.43,1.51882,183.68967,0.3,0.69,13.0,70.0,0.34,14.0,615.2
0.252,64.33,1.51922,183.93582,0.2,0.69,13.0,66.0,0.33,14.0,615.2
0.21,72.57,1.51965,184.18167,0.2,0.8,15.0,66.0,0.32,14.0,615.2
0.228,69.35,1.52011,184.42808,0.2,0.8,16.0,60.0,0.29,14.0,615.2
0.225,70.67,1.5206,184.6741,0.27,0.52,15.0,68.0,0.29,14.0,615.2
0.192,77.49,1.52115,184.93836000000002,0.27,0.61,14.0,63.0,0.29,14.0,615.2
0.19,77.95,1.52173,185.20403000000002,0.25,0.61,14.0,63.0,0.29,14.0,615.2
0.16699999999999998,81.48,1.52229,185.44971999999999,0.25,0.62,15.0,61.0,0.29,14.0,615.2
0.199,74.31,1.5228899999999999,185.69507,0.22,0.62,15.0,58.0,0.31,14.0,615.2
0.183,79.12,1.5235100000000001,185.94071,0.22,0.75,15.0,51.0,0.34,14.0,615.2
0.156,83.55,1.52416,186.18515,0.25,0.75,13.0,56.0,0.35,14.0,615.2
0.194,74.66,1.52483,186.43042,0.31,0.66,14.0,59.0,0.35,14.0,615.2
0.174,80.26,1.5256,186.69808999999998,0.31,0.66,14.0,55.0,0.35,14.0,615.2
0.113,97.99,1.52633,186.94178,0.36,0.66,12.0,56.0,0.34,14.0,615.2
0.142,85.23,1.52709,187.18628999999999,0.36,0.68,12.0,56.0,0.34,14.0,615.2
0.132,91.66,1.52787,187.42959,0.38,0.68,14.0,48.0,0.33,14.0,615.2
0.124,93.86,1.5286799999999998,187.67403000000002,0.38,0.71,13.0,53.0,0.32,14.0,615.2
0.112,99.04,1.5295299999999998,187.91796000000002,0.4,0.71,15.0,55.0,0.29,14.0,615.2
0.1,103.57,1.53043,188.17014,0.35,0.63,14.0,59.0,0.28,14.0,615.2
0.118,99.54,1.53132,188.41253,0.35,0.63,13.0,55.0,0.26,14.0,615.2
0.131,91.1,1.53225,188.65571,0.57,0.73,12.0,56.0,0.25,14.0,615.2
0.133,90.89,1.5332,188.89813999999998,0.57,0.6,12.0,56.0,0.25,14.0,615.2
0.146,88.18,1.53417,189.13916,0.49,0.6,13.0,58.0,0.26,14.0,615.2
0.17800000000000002,80.97,1.53518,189.3814,0.49,0.68,13.0,59.0,0.27,14.0,615.2
0.14,92.46,1.53629,189.64131,0.51,0.68,13.0,54.0,0.27,14.0,615.2
0.141,91.15,1.53735,189.88173999999998,0.51,0.68,15.0,53.0,0.27,14.0,615.2
0.199,75.28,1.53851,190.13741000000002,0.45,0.69,14.0,59.0,0.26,15.0,615.2
0.165,86.55,1.5396299999999998,190.37706,0.42,0.69,14.0,58.0,0.27,14.0,615.2
0.17,81.58,1.54077,190.61666,0.42,0.69,14.0,58.0,0.27,14.0,615.2
0.13699999999999998,94.26,1.54195,190.85586,0.37,0.72,13.0,60.0,0.27,15.0,615.2
0.17800000000000002,79.88,1.54325,191.11297,0.37,0.61,13.0,62.0,0.27,15.0,615.2
0.136,88.39,1.54449,191.35175,0.3,0.61,14.0,63.0,0.26,15.0,615.2
0.1,103.83,1.54575,191.58995,0.3,0.61,15.0,55.0,0.22,15.0,615.2
0.121,99.2,1.54704,191.82815,0.26,0.6,14.0,60.0,0.17,15.0,615.2
0.165,80.13,1.54837,192.06582,0.27,0.6,14.0,61.0,0.16,15.0,615.2
0.14400000000000002,87.16,1.54972,192.30358,0.27,0.6,14.0,61.0,0.16,15.0,615.2
0.138,89.05,1.5515,192.60898999999998,0.26,0.68,14.0,60.0,0.19,15.0,615.3
0.184,77.82,1.55292,192.8448,0.26,0.62,14.0,60.0,0.19,15.0,615.3
0.191,74.66,1.55437,193.08047,0.42,0.62,15.0,55.0,0.19,15.0,615.3
0.152,84.82,1.56676,194.916,0.36,0.62,15.0,61.0,0.2,15.0,615.2
0.184,77.77,1.5684799999999999,195.14887,0.36,0.58,15.0,65.0,0.22,14.0,615.2
0.2,76.05,1.57023,195.38013999999998,0.36,0.58,15.0,63.0,0.23,14.0,615.2
0.187,78.18,1.57354,195.80785,0.36,0.63,15.0,59.0,0.25,15.0,615.2
0.174,80.32,1.5753700000000002,196.0379,0.36,0.5,17.0,61.0,0.26,15.0,615.2
0.152,86.33,1.57724,196.26731,0.36,0.51,16.0,69.0,0.26,15.0,615.2
0.17600000000000002,78.15,1.57926,196.51136,0.36,0.51,15.0,60.0,0.28,15.0,615.2
0.162,84.1,1.5811899999999999,196.73963,0.36,0.42,17.0,56.0,0.28,15.0,615.2
0.147,87.79,1.5831600000000001,196.96836000000002,0.36,0.42,17.0,56.0,0.28,15.0,615.2
0.153,85.92,1.5853,197.21272,0.36,0.42,17.0,65.0,0.29,15.0,615.2
0.183,75.81,1.58733,197.43926000000002,0.36,0.42,16.0,57.0,0.3,14.0,615.2
0.146,87.59,1.58956,197.68391,0.36,0.72,16.0,67.0,0.32,14.0,615.2
0.301,63.72,1.56626,165.11883,0.16,0.3,0.0,91.0,1.72,11.0,615.4
0.28,66.98,1.56459,165.35178,0.16,0.3,0.0,91.0,1.8,14.0,615.4
0.256,70.31,1.56293,165.58682,0.16,0.31,0.0,91.0,1.88,15.0,615.4
0.256,70.87,1.5613,165.82256999999998,0.16,0.31,0.0,92.0,1.95,14.0,615.4
0.239,70.92,1.55971,166.05778,0.14,0.4,0.0,91.0,1.98,13.0,615.4
0.232,76.28,1.55815,166.29307,0.14,0.4,0.0,92.0,2.0,12.0,615.4
0.269,68.75,1.55646,166.55456999999998,0.14,0.38,0.0,91.0,2.0,11.0,615.4
0.266,70.79,1.55497,166.79046,0.14,0.35,0.0,91.0,1.99,10.0,615.4
0.27,70.91,1.5535,167.0272,0.14,0.35,0.0,91.0,1.99,10.0,615.4
0.29,66.41,1.55205,167.267,0.14,0.4,0.0,91.0,1.97,9.0,615.4
0.328,61.7,1.55055,167.52076,0.14,0.4,0.0,86.0,1.96,9.0,615.3
0.277,70.57,1.54918,167.75857,0.14,0.38,1.0,84.0,1.96,9.0,615.3
0.24,71.93,1.54768,168.0238,0.14,0.44,2.0,83.0,1.94,9.0,615.3
0.259,68.58,1.54637,168.26175,0.14,0.44,3.0,82.0,1.9,9.0,615.3
0.217,77.42,1.54508,168.50343999999998,0.15,0.44,3.0,84.0,1.9,8.0,615.3
0.28800000000000003,63.08,1.5438100000000001,168.74499,0.15,0.47,2.0,83.0,1.87,9.0,615.3
0.326,61.43,1.54259,168.98446,0.15,0.47,2.0,83.0,1.87,9.0,615.3
0.303,62.13,1.54139,169.22483,0.15,0.47,1.0,82.0,1.86,9.0,615.3
0.269,66.57,1.54011,169.4885,0.15,0.45,1.0,82.0,1.83,9.0,615.3
0.21,83.22,1.5389700000000002,169.72982,0.15,0.34,1.0,82.0,1.81,9.0,615.3
0.239,76.04,1.53786,169.9716,0.15,0.34,0.0,83.0,1.81,9.0,615.3
0.304,62.26,1.53678,170.21356,0.15,0.37,0.0,83.0,1.81,10.0,615.3
0.312,62.16,1.5357299999999998,170.45594,0.15,0.37,0.0,83.0,1.79,10.0,615.3
0.257,73.0,1.5347,170.69831000000002,0.15,0.45,0.0,83.0,1.79,10.0,615.3
0.29100000000000004,63.78,1.53362,170.96313,0.15,0.45,2.0,84.0,1.78,10.0,615.2
0.317,62.05,1.53265,171.20802,0.15,0.41,2.0,85.0,1.75,9.0,615.2
0.302,64.11,1.5317100000000001,171.45166,0.15,0.47,3.0,86.0,1.74,9.0,615.2
0.293,65.64,1.5308,171.69631,0.15,0.47,3.0,86.0,1.74,9.0,615.3
0.292,64.42,1.5299200000000002,171.93951,0.15,0.51,2.0,86.0,1.77,10.0,615.3
0.239,72.7,1.5290700000000002,172.18348999999998,0.15,0.51,1.0,88.0,1.76,10.0,615.3
0.258,65.35,1.52815,172.45237,0.17,0.4,1.0,88.0,1.78,9.0,615.3
0.295,61.79,1.52736,172.69772,0.17,0.4,1.0,88.0,1.78,9.0,615.3
0.254,70.66,1.5265799999999998,172.94423,0.17,0.4,1.0,88.0,1.78,9.0,615.3
0.168,87.86,1.5258399999999999,173.18979,0.17,0.41,1.0,88.0,1.78,9.0,615.3
0.256,68.01,1.52512,173.43819,0.17,0.41,1.0,88.0,1.78,9.0,615.3
0.28800000000000003,64.43,1.52442,173.68626,0.17,0.36,1.0,89.0,1.8,9.0,615.3
0.29600000000000004,61.81,1.5237,173.95662,0.17,0.36,0.0,89.0,1.81,9.0,615.3
0.278,65.66,1.5230700000000001,174.20156,0.17,0.46,1.0,88.0,1.8,9.0,615.3
0.253,71.17,1.52247,174.44831000000002,0.17,0.46,2.0,85.0,1.78,9.0,615.3
0.231,72.73,1.52189,174.69383,0.17,0.38,2.0,85.0,1.78,9.0,615.3
0.209,76.39,1.52134,174.94087,0.17,0.42,2.0,84.0,1.78,9.0,615.3
0.206,77.39,1.52081,175.19225,0.17,0.42,2.0,84.0,1.76,9.0,615.3
0.235,71.44,1.52024,175.48085,0.17,0.39,2.0,86.0,1.74,8.0,615.3
0.278,66.12,1.51977,175.72916999999998,0.11,0.39,2.0,86.0,1.74,8.0,615.3
0.28300000000000003,65.79,1.5193299999999998,175.97722,0.07,0.38,2.0,88.0,1.71,9.0,615.3
0.29100000000000004,63.77,1.51891,176.22695,0.07,0.38,3.0,92.0,1.66,9.0,615.3
0.253,70.82,1.51853,176.47444,0.07,0.39,3.0,92.0,1.65,8.0,615.3
0.284,64.61,1.51817,176.72321000000002,0.11,0.38,3.0,92.0,1.65,8.0,615.3
0.243,72.67,1.5178,176.99403,0.11,0.38,2.0,92.0,1.62,8.0,615.3
0.249,70.78,1.5175,177.24295,0.11,0.37,1.0,93.0,1.61,8.0,615.3
0.285,66.49,1.51722,177.49151,0.11,0.37,0.0,94.0,1.64,8.0,615.3
0.242,72.15,1.51695,177.75942,0.11,0.36,0.0,94.0,1.67,8.0,615.3
0.237,72.47,1.51671,178.02731,0.11,0.36,0.0,94.0,1.69,8.0,615.3
0.21600000000000005,74.22,1.51651,178.27685,0.18,0.5,0.0,110.0,1.73,8.0,615.3
0.212,73.59,1.51633,178.56292,0.18,0.47,0.0,111.0,1.77,8.0,615.3
0.218,75.98,1.51619,178.81087,0.18,0.47,0.0,111.0,1.8,8.0,615.4
0.226,73.78,1.5160799999999999,179.05878,0.18,0.51,0.0,111.0,1.8,8.0,615.4
0.227,73.88,1.516,179.30799,0.18,0.51,0.0,111.0,1.84,8.0,615.4
0.233,72.58,1.51594,179.55602,0.18,0.45,0.0,111.0,1.89,9.0,615.3
0.242,71.54,1.51591,179.80568,0.29,0.45,0.0,111.0,1.93,9.0,615.3
0.257,67.06,1.5159,180.07643000000002,0.29,0.55,0.0,111.0,1.98,10.0,615.3
0.21600000000000005,74.8,1.51597,180.57497,0.26,0.4,0.0,110.0,2.05,14.0,615.3
0.228,75.48,1.51611,180.99643,0.26,0.47,0.0,107.0,2.08,14.0,615.3
0.16399999999999998,91.22,1.51624,181.2605,0.39,0.47,0.0,102.0,2.09,14.0,615.3
0.18,83.52,1.51639,181.50868,0.39,0.42,0.0,102.0,2.1,13.0,615.3
0.21,77.78,1.51657,181.75891000000001,0.3,0.42,0.0,102.0,2.13,15.0,615.3
0.199,79.68,1.5167700000000002,182.00663,0.3,0.52,0.0,102.0,2.14,14.0,615.4
0.203,79.54,1.517,182.2567,0.3,0.52,0.0,102.0,2.14,14.0,615.4
0.208,77.55,1.51725,182.50494,0.17,0.46,0.0,102.0,2.12,10.0,615.4
0.205,78.47,1.5175299999999998,182.75243999999998,0.17,0.47,0.0,102.0,2.13,12.0,615.4
0.223,75.2,1.5178399999999999,182.99974,0.26,0.47,0.0,101.0,2.14,12.0,615.4
0.17,89.78,1.51817,183.24947,0.26,0.48,0.0,102.0,2.15,13.0,615.4
0.247,69.07,1.5187700000000002,183.64947,0.25,0.48,0.0,102.0,2.17,14.0,615.4
0.256,69.93,1.5191700000000001,183.89796,0.25,0.43,0.0,102.0,2.2,15.0,615.3
0.256,69.97,1.5196,184.14784,0.14,0.43,0.0,102.0,2.24,15.0,615.3
0.241,72.52,1.52006,184.39539,0.14,0.43,0.0,102.0,2.26,15.0,615.3
0.26,67.92,1.52054,184.64261000000002,0.18,0.43,0.0,102.0,2.27,15.0,615.3
0.235,72.13,1.52105,184.88978999999998,0.18,0.43,0.0,102.0,2.27,15.0,615.3
0.232,71.42,1.52163,185.1577,0.18,0.43,0.0,102.0,2.29,15.0,615.3
0.242,69.69,1.5222,185.40337,0.11,0.43,0.0,102.0,2.28,15.0,615.3
0.227,73.64,1.5228,185.65296999999998,0.11,0.43,0.0,102.0,2.21,15.0,615.3
0.261,67.21,1.52342,185.89932,0.11,0.51,0.0,102.0,2.17,15.0,615.4
0.253,69.1,1.52411,186.16136,0.11,0.51,0.0,102.0,2.12,14.0,615.4
0.207,76.12,1.52484,186.42866,0.53,0.55,0.0,103.0,2.09,14.0,615.4
0.17600000000000002,85.16,1.52562,186.69918,0.53,0.55,0.0,106.0,2.06,12.0,615.4
0.116,103.57,1.52635,186.94403,0.44,0.47,0.0,106.0,2.08,14.0,615.4
0.091,108.68,1.52712,187.18988000000002,0.44,0.47,0.0,106.0,2.08,14.0,615.4
0.126,101.02,1.52791,187.4359,0.45,0.53,0.0,106.0,2.1,14.0,615.4
0.134,96.36,1.52873,187.68137,0.45,0.48,0.0,106.0,2.12,14.0,615.4
0.125,101.03,1.5296399999999999,187.94572,0.38,0.48,0.0,106.0,2.09,11.0,615.4
0.132,97.72,1.53057,188.20566000000002,0.38,0.51,0.0,106.0,2.06,10.0,615.4
0.135,99.19,1.53147,188.44884,0.19,0.51,0.0,106.0,2.01,9.0,615.4
0.112,110.53,1.5324,188.69146,0.27,0.54,0.0,106.0,1.93,9.0,615.4
0.104,104.43,1.53336,188.93395,0.27,0.54,0.0,106.0,1.87,9.0,615.4
0.163,89.18,1.53434,189.17643,0.14,0.52,0.0,106.0,1.87,9.0,615.4
0.17,88.57,1.53536,189.41881999999998,0.14,0.55,0.0,106.0,1.83,9.0,615.3
0.136,96.41,1.53656,189.70049,0.13,0.55,0.0,106.0,1.79,8.0,615.3
0.102,121.07,1.53874,190.18311,0.11,0.51,0.0,94.0,1.73,8.0,615.4
0.166,88.51,1.53987,190.4245,0.11,0.49,0.0,97.0,1.68,8.0,615.4
0.159,89.36,1.54103,190.66494,0.28,0.49,0.0,103.0,1.65,8.0,615.4
0.151,92.38,1.54221,190.90472,0.18,0.51,0.0,108.0,1.63,8.0,615.4
0.133,98.55,1.5434299999999999,191.14463,0.18,0.51,0.0,108.0,1.63,8.0,615.4
0.19,81.27,1.54475,191.40032,0.18,0.47,0.0,108.0,1.61,8.0,615.3
0.194,81.75,1.5460399999999999,191.64102,0.18,0.62,2.0,106.0,1.54,8.0,615.3
0.201,78.59,1.54734,191.88008,0.49,0.62,3.0,106.0,1.49,8.0,615.3
0.225,74.6,1.5486799999999998,192.11895,0.49,0.52,4.0,115.0,1.43,8.0,615.3
0.21,78.61,1.5500399999999999,192.35658999999998,0.49,0.52,6.0,118.0,1.41,8.0,615.3
0.2,79.49,1.5515,192.60662,0.61,0.58,4.0,117.0,1.42,8.0,615.3
0.165,88.45,1.55294,192.84531,0.61,0.58,4.0,117.0,1.42,8.0,615.3
0.206,81.13,1.55439,193.08207,0.55,0.64,1.0,112.0,1.43,8.0,615.3
0.185,86.36,1.55587,193.31839,0.55,0.64,2.0,114.0,1.42,8.0,615.3
0.094,135.6,1.55761,193.58867,0.55,0.64,4.0,105.0,1.4,8.0,615.3
0.17,88.54,1.55915,193.82362,0.55,0.64,5.0,109.0,1.38,8.0,615.4
0.131,102.07,1.56085,194.07554,0.3,0.44,6.0,111.0,1.34,9.0,615.4
0.234,71.1,1.58247,196.88611,0.3,0.34,1.0,141.0,1.33,8.0,615.4
0.235,72.02,1.58447,197.11551,0.3,0.34,1.0,141.0,1.41,8.0,615.4
0.213,78.06,1.58649,197.3432,0.3,0.34,1.0,138.0,1.5,8.0,615.4
0.18,85.72,1.58855,197.57076,0.3,0.34,1.0,136.0,1.6,8.0,615.4
0.185,83.96,1.59064,197.79816,0.3,0.35,2.0,131.0,1.66,8.0,615.4
0.187,83.17,1.59276,198.02507,0.3,0.35,2.0,130.0,1.71,8.0,615.4
0.192,80.94,1.59503,198.26201,0.3,0.35,2.0,130.0,1.71,8.0,615.4
0.211,76.94,1.59721,198.48667,0.3,0.35,3.0,131.0,1.73,8.0,615.4
0.234,71.42,1.59944,198.71137,0.3,0.4,3.0,131.0,1.73,8.0,615.5
0.145,90.94,1.6017,198.93544,0.3,0.4,1.0,132.0,1.73,8.0,615.5
0.159,84.76,1.60399,199.15874,0.3,0.4,1.0,137.0,1.72,8.0,615.5
0.16899999999999998,83.41,1.60632,199.38188,0.3,0.49,0.0,144.0,1.7,8.0,615.5
0.159,90.67,1.6086799999999999,199.60442,0.3,0.47,0.0,148.0,1.69,8.0,615.5
0.134,97.64,1.61109,199.82658,0.3,0.47,0.0,148.0,1.69,8.0,615.5
0.152,90.86,1.61352,200.0475,0.3,0.49,0.0,166.0,1.68,9.0,615.5
0.183,84.42,1.61601,200.27035,0.3,0.49,0.0,166.0,1.68,9.0,615.5
0.187,84.3,1.61853,200.49129,0.3,0.54,0.0,166.0,1.68,10.0,615.5
0.226,73.4,1.62124,200.72478999999998,0.3,0.54,0.0,166.0,1.71,12.0,615.5
0.226,72.6,1.62408,200.96631000000002,0.3,0.52,0.0,166.0,1.72,13.0,615.5
0.218,76.07,1.6267,201.18444,0.3,0.58,0.0,166.0,1.75,13.0,615.5
0.232,72.39,1.62939,201.40448999999998,0.3,0.58,0.0,168.0,1.74,13.0,615.5
0.239,72.06,1.63209,201.62112,0.3,0.51,0.0,168.0,1.74,13.0,615.5
0.204,76.34,1.6348200000000002,201.83757,0.3,0.51,0.0,168.0,1.77,14.0,615.5
0.19,83.09,1.63765,202.05787,0.3,0.48,0.0,168.0,1.8,12.0,615.5
0.188,83.81,1.6404599999999998,202.27293999999998,0.3,0.48,0.0,167.0,1.81,12.0,615.5
0.17800000000000002,85.4,1.6433099999999998,202.48736,0.3,0.38,0.0,167.0,1.82,13.0,615.5
0.17800000000000002,83.19,1.6462299999999999,202.70355,0.3,0.38,0.0,167.0,1.85,14.0,615.5
0.174,85.72,1.6491900000000002,202.91915,0.3,0.37,0.0,167.0,1.89,14.0,615.5
0.188,84.17,1.6521700000000001,203.13331000000002,0.3,0.37,0.0,167.0,1.89,14.0,615.5
0.097,122.04,1.56751,195.02198,1.29,1.37,19.0,133.0,0.19,9.0,617.3
0.107,118.12,1.56924,195.25278,1.29,1.36,18.0,140.0,0.19,9.0,617.4
0.109,112.68,1.571,195.48434,1.29,1.36,19.0,130.0,0.21,9.0,617.4
0.116,110.85,1.5727799999999998,195.71451000000002,1.29,1.27,19.0,130.0,0.21,9.0,617.4
0.1,124.19,1.5746,195.94492,1.29,1.27,20.0,133.0,0.22,8.0,617.4
0.08199999999999999,149.48,1.57657,196.18917,1.29,1.25,17.0,157.0,0.26,8.0,617.4
0.079,153.72,1.57861,196.43646999999999,1.29,1.25,16.0,133.0,0.29,8.0,617.5
0.079,145.16,1.58053,196.66515,1.29,1.25,18.0,141.0,0.32,8.0,617.5
0.245,65.02,1.5857700000000001,162.69887,0.27,1.01,27.0,112.0,2.89,25.0,620.3
0.215,72.48,1.58064,163.28907,0.27,0.94,29.0,98.0,2.93,28.0,620.3
0.215,72.84,1.57559,163.89895,0.27,0.91,27.0,111.0,2.92,22.0,620.3
0.257,67.25,1.57034,164.56873000000002,0.27,0.89,28.0,114.0,2.92,29.0,620.3
0.233,70.0,1.56562,165.20491,0.48,0.93,27.0,112.0,2.91,26.0,620.3
0.244,68.77,1.56135,165.81145,0.3,0.95,26.0,113.0,2.9,19.0,620.3
0.155,86.74,1.55721,166.43366,0.39,0.98,26.0,110.0,2.91,22.0,620.3
0.24,69.24,1.55321,167.07008000000002,0.4,1.12,25.0,108.0,2.88,18.0,620.3
0.247,67.37,1.54958,167.68259,0.35,1.12,24.0,115.0,2.83,22.0,620.3
0.249,69.86,1.54606,168.31335,0.17,0.91,24.0,120.0,2.79,19.0,620.3
0.253,67.8,1.54282,168.93276,0.16,0.94,26.0,103.0,2.76,17.0,620.3
0.268,65.23,1.53972,169.56551000000002,0.2,1.1,25.0,115.0,2.75,17.0,620.3
0.26,66.92,1.53663,170.24200000000002,0.16,0.97,27.0,113.0,2.73,19.0,620.3
0.224,72.68,1.53388,170.89081000000002,0.14,0.84,30.0,105.0,2.73,17.0,620.3
0.29100000000000004,63.3,1.5314299999999998,171.51842,0.22,0.94,30.0,104.0,2.74,16.0,620.4
0.265,67.03,1.52894,172.209,0.26,0.89,26.0,107.0,2.81,24.0,620.4
0.329,58.6,1.5268899999999999,172.83651,0.4,0.85,31.0,110.0,2.82,28.0,620.3
0.333,58.18,1.525,173.46755,0.4,0.85,28.0,105.0,2.82,21.0,620.3
0.311,61.32,1.52318,174.14463,0.4,0.85,29.0,111.0,2.84,18.0,620.4
0.355,57.41,1.52159,174.81476999999998,0.4,0.85,27.0,117.0,2.9,32.0,620.3
0.314,59.67,1.52027,175.44623,0.4,0.85,29.0,113.0,2.84,25.0,620.3
0.35700000000000004,56.97,1.51906,176.11516,0.4,0.85,32.0,115.0,2.88,44.0,620.4
0.328,59.19,1.5180799999999999,176.75954,0.4,0.85,31.0,107.0,2.84,43.0,620.4
0.309,62.9,1.51729,177.39969,0.4,0.85,28.0,109.0,2.8,40.0,620.4
0.3,60.73,1.51662,178.09691,0.4,1.16,29.0,103.0,2.75,42.0,620.3
0.28800000000000003,64.09,1.5161799999999999,178.76098000000002,0.4,1.16,29.0,104.0,2.73,51.0,620.4
0.248,67.03,1.5159200000000002,179.42143000000002,0.4,1.16,29.0,100.0,2.69,51.0,620.4
0.239,64.8,1.51586,180.10284,0.4,1.16,28.0,117.0,2.61,44.0,620.4
0.301,59.6,1.62245,159.13651000000002,0.23,0.7,20.0,100.0,2.06,20.0,619.3
0.293,62.07,1.61988,159.35661000000002,0.23,0.7,20.0,100.0,2.06,20.0,619.3
0.207,76.67,1.61735,159.57654,0.23,0.7,20.0,101.0,2.05,20.0,619.3
0.285,63.04,1.61487,159.79548,0.23,0.7,20.0,101.0,2.05,20.0,619.3
0.277,64.64,1.61243,160.01507,0.23,0.7,20.0,96.0,2.04,20.0,619.3
0.229,72.51,1.61002,160.2361,0.23,0.71,20.0,100.0,2.03,21.0,619.3
0.237,70.67,1.60743,160.47801,0.23,0.71,20.0,100.0,2.02,20.0,619.3
0.278,64.8,1.6051,160.69878,0.23,0.77,18.0,103.0,2.01,20.0,619.3
0.257,65.98,1.6028,160.92091000000002,0.23,0.77,18.0,102.0,1.99,21.0,619.3
0.275,65.65,1.60053,161.14376000000001,0.23,0.69,19.0,104.0,1.99,21.0,619.3
0.257,67.58,1.5983100000000001,161.36654,0.23,0.69,19.0,104.0,1.99,21.0,619.3
0.299,61.88,1.59597,161.60459,0.23,0.69,20.0,101.0,1.98,21.0,619.3
0.28300000000000003,61.6,1.59364,161.84566,0.23,0.75,20.0,102.0,1.97,21.0,619.3
0.27,64.83,1.59152,162.07008000000002,0.23,0.75,20.0,103.0,1.97,22.0,619.4
0.274,63.9,1.58942,162.29702,0.23,0.9,20.0,101.0,1.96,21.0,619.3
0.306,60.29,1.58733,162.52557,0.23,0.9,20.0,102.0,1.96,21.0,619.4
0.278,63.61,1.5853,162.75322,0.23,0.74,20.0,104.0,1.97,21.0,619.4
0.287,63.97,1.58328,162.98247,0.23,0.74,20.0,104.0,1.97,21.0,619.4
0.304,62.11,1.58097,163.25097,0.23,0.64,20.0,101.0,1.99,21.0,619.4
0.315,59.39,1.57904,163.47933,0.23,0.69,20.0,104.0,1.99,21.0,619.4
0.297,61.83,1.57714,163.70949,0.23,0.69,19.0,102.0,1.98,21.0,619.4
0.331,57.53,1.57525,163.94179,0.23,0.85,20.0,99.0,1.97,21.0,619.4
0.263,66.14,1.5734,164.17459,0.23,0.85,20.0,101.0,1.96,21.0,619.4
0.345,56.65,1.57159,164.40563,0.23,0.68,20.0,99.0,1.96,21.0,619.4
0.303,59.19,1.56955,164.67408,0.23,0.77,20.0,103.0,1.94,21.0,619.4
0.321,58.64,1.5676700000000001,164.92453999999998,0.23,0.77,21.0,103.0,1.93,21.0,619.4
0.306,60.58,1.56597,165.15726999999998,0.23,0.77,21.0,103.0,1.93,21.0,619.4
0.32,59.89,1.5643,165.39005,0.23,0.64,22.0,102.0,1.93,21.0,619.4
0.278,63.99,1.56266,165.62336000000002,0.23,0.64,21.0,102.0,1.93,22.0,619.4
0.318,60.77,1.56103,165.86046000000002,0.23,0.68,21.0,99.0,1.93,22.0,619.4
0.341,57.73,1.5593,166.11686,0.23,0.68,21.0,104.0,1.93,22.0,619.4
0.368,55.65,1.55775,166.35145,0.23,0.67,21.0,102.0,1.93,22.0,619.4
0.315,60.24,1.55623,166.58751999999998,0.23,0.84,20.0,103.0,1.93,21.0,619.4
0.325,59.55,1.55474,166.82424,0.23,0.84,20.0,101.0,1.94,21.0,619.4
0.336,58.71,1.55328,167.06046,0.23,0.74,20.0,101.0,1.94,21.0,619.4
0.354,56.61,1.5518399999999999,167.29842,0.23,0.74,20.0,101.0,1.96,21.0,619.5
0.344,58.31,1.55033,167.55544,0.16,0.74,20.0,102.0,1.96,21.0,619.5
0.354,57.58,1.5489600000000001,167.79236,0.16,0.74,20.0,102.0,1.96,21.0,619.5
0.305,63.02,1.5476299999999998,168.0298,0.42,0.88,21.0,105.0,1.96,21.0,619.5
0.333,59.64,1.54623,168.28405,0.42,1.02,19.0,94.0,1.96,21.0,619.5
0.341,58.7,1.54496,168.52182,0.23,1.02,19.0,102.0,1.95,21.0,619.5
0.354,57.42,1.5437,168.7619,0.23,0.75,19.0,102.0,1.95,21.0,619.5
0.345,59.01,1.54237,169.02361000000002,0.23,0.75,20.0,102.0,1.95,21.0,619.4
0.375,54.89,1.54119,169.26299,0.09,0.74,21.0,103.0,1.93,21.0,619.4
0.41,53.58,1.53995,169.51883999999998,0.09,0.74,21.0,105.0,1.93,21.0,619.4
0.39,55.78,1.53882,169.75856000000002,0.09,0.71,21.0,104.0,1.92,21.0,619.4
0.398,55.29,1.53772,169.99919,0.09,0.76,20.0,103.0,1.9,21.0,619.4
0.387,55.69,1.53665,170.23998999999998,0.09,0.76,19.0,104.0,1.9,21.0,619.4
0.401,54.49,1.5355,170.50298999999998,0.11,0.8,18.0,103.0,1.9,21.0,619.5
0.35600000000000004,57.28,1.53449,170.74435,0.11,0.8,18.0,103.0,1.9,21.0,619.5
0.379,55.52,1.5335,170.98702,0.11,0.73,19.0,104.0,1.9,21.0,619.5
0.378,55.92,1.53254,171.22894,0.11,0.73,18.0,106.0,1.9,21.0,619.5
0.41,53.63,1.5316,171.47369,0.11,0.75,19.0,103.0,1.9,21.0,619.5
